timestamp,trial_job_id,parameter_id,sequence,default_metric,mse,mae,mape
1779393567030,T2aG0,0,0,281.46978759765625,0.29434725642204285,0.5327680706977844,281.46978759765625
1779393577918,IAhAI,1,0,64.15404510498047,0.031537577509880066,0.14375534653663635,64.15404510498047
1779393612114,Nd6em,2,0,25.384668350219727,0.010868903249502182,0.0526903010904789,25.384668350219727
1779393623177,cWPqR,3,0,25.89661407470703,0.012021709233522415,0.058347128331661224,25.89661407470703
1779393634996,DOTI2,4,0,44.281822204589844,0.018608402460813522,0.10155248641967773,44.281822204589844
1779393658030,phkMC,5,0,58.45985412597656,0.028032593429088593,0.13277418911457062,58.45985412597656
1779393688362,Xx4Iu,6,0,25.227161407470703,0.010983774438500404,0.05284334346652031,25.227161407470703
1779393713433,wv7sl,7,0,25.220670700073242,0.011609124951064587,0.055451687425374985,25.220670700073242
1779393725193,kwT3z,8,0,25.175537109375,0.011424627155065536,0.05444813147187233,25.175537109375
1779393740257,jizeS,9,0,27.838430404663086,0.010365188121795654,0.05554375797510147,27.838430404663086
1779393755039,eyWQT,10,0,25.625732421875,0.010083719156682491,0.05339910089969635,25.625732421875
1779393767017,kRp6L,11,0,27.316526412963867,0.010968277230858803,0.054044194519519806,27.316526412963867
1779393796980,fIUcA,12,0,25.248489379882812,0.011188889853656292,0.05413394793868065,25.248489379882812
1779393808656,n26jL,13,0,25.60552978515625,0.011816773563623428,0.057164594531059265,25.60552978515625
1779393824904,zHpvb,14,0,25.051342010498047,0.011328941211104393,0.054228104650974274,25.051342010498047
1779393850797,SJKYA,15,0,25.210163116455078,0.012098929844796658,0.0558033287525177,25.210163116455078
1779393880536,hlNZF,16,0,26.197423934936523,0.012192441150546074,0.059344831854104996,26.197423934936523
1779393906423,sHBeO,17,0,28.365150451660156,0.010017004795372486,0.05375339835882187,28.365150451660156
1779393931320,iPFmP,18,0,25.130651473999023,0.011047253385186195,0.05302303284406662,25.130651473999023
1779393944513,xhcKp,19,0,25.119943618774414,0.011429492384195328,0.05455031991004944,25.119943618774414
1779393971422,JJfFK,20,0,27.9014949798584,0.01065591536462307,0.054692987352609634,27.9014949798584
1779393984683,AOLF2,21,0,25.386476516723633,0.010650918819010258,0.052882932126522064,25.386476516723633
1779394002353,fIeOx,22,0,25.02185821533203,0.011208326555788517,0.05363055691123009,25.02185821533203
1779394017734,gVwDN,23,0,33.2126350402832,0.015404006466269493,0.07836699485778809,33.2126350402832
