timestamp,trial_job_id,parameter_id,sequence,default_metric,mse,mae,mape
1779482664504,WvTcR,0,0,206.22874450683594,0.023286059498786926,0.15112680196762085,206.22874450683594
1779482677301,jvff6,1,0,277.2259826660156,0.04267207160592079,0.20546352863311768,277.2259826660156
1779482690474,RLSj1,2,0,239.0040283203125,0.03149198368191719,0.17618922889232635,239.0040283203125
1779482706269,NuXEy,3,0,250.0932159423828,0.03455890342593193,0.1846836805343628,250.0932159423828
1779482717197,rX6vT,4,0,234.7373809814453,0.03039909526705742,0.17301873862743378,234.7373809814453
1779482726416,k0waN,5,0,262.4884338378906,0.03818029537796974,0.19421568512916565,262.4884338378906
1779482736382,QTFwr,6,0,165.13519287109375,0.014767371118068695,0.11966781318187714,165.13519287109375
1779482745453,WJ5yx,7,0,208.6518096923828,0.02386341616511345,0.1530057191848755,208.6518096923828
1779482757339,TJJyq,8,0,285.4072265625,0.04527806118130684,0.21171340346336365,285.4072265625
1779482768369,NRlpr,9,0,195.42718505859375,0.020842401310801506,0.142816960811615,195.42718505859375
1779482778727,gLI9O,10,0,269.0979309082031,0.04017994552850723,0.19929686188697815,269.0979309082031
1779482789171,NKypp,11,0,245.9469757080078,0.03339754417538643,0.18152059614658356,245.9469757080078
1779482810798,f9X6l,12,0,315.1516418457031,0.055431053042411804,0.2344711869955063,315.1516418457031
1779482823200,UedXj,13,0,345.25665283203125,0.06672944873571396,0.2574491500854492,345.25665283203125
1779482835511,x7mba,14,0,313.41632080078125,0.0548093281686306,0.23314201831817627,313.41632080078125
1779482845980,m6Cz6,15,0,273.7518615722656,0.0416158065199852,0.20285804569721222,273.7518615722656
1779482855710,FODmH,16,0,277.097900390625,0.04265192896127701,0.20540344715118408,277.097900390625
1779482865843,f7bbz,17,0,264.0047302246094,0.038655973970890045,0.19542188942432404,264.0047302246094
1779482875889,rEMAD,18,0,308.9737243652344,0.053238142281770706,0.229746475815773,308.9737243652344
1779482893815,LLlyO,19,0,287.3499755859375,0.04593266174197197,0.21323509514331818,287.3499755859375
1779482906758,jtOAq,20,0,268.1461181640625,0.039892710745334625,0.19857057929039001,268.1461181640625
1779482921743,pO53Q,21,0,247.59619140625,0.03391481935977936,0.18286187946796417,247.59619140625
1779482938870,lbgdK,22,0,268.42822265625,0.03997650742530823,0.19878005981445312,268.42822265625
1779482950759,lD4fo,23,0,300.7006530761719,0.050389572978019714,0.2234523445367813,300.7006530761719
