timestamp,trial_job_id,parameter_id,sequence,default_metric,mse,mae,mape
1779474853763,arz3H,0,0,34.934810638427734,0.0013400529278442264,0.03066944144666195,34.934810638427734
1779474862041,CAQS7,1,0,56.891075134277344,0.0029080165550112724,0.04901872202754021,56.891075134277344
1779474872623,l0ErN,2,0,77.2406234741211,0.004790451843291521,0.06574328988790512,77.2406234741211
1779474889561,kaG8l,3,0,28.028827667236328,0.0008705526706762612,0.024046489968895912,28.028827667236328
1779474901910,RdgMH,4,0,97.77152252197266,0.00709220115095377,0.08146367967128754,97.77152252197266
1779474933953,gYfqi,5,0,39.10118103027344,0.0008975252276286483,0.02461964078247547,39.10118103027344
1779474945138,m3euT,6,0,80.5858383178711,0.0051242816261947155,0.06832578033208847,80.5858383178711
1779474955492,QE9AD,7,0,90.45372772216797,0.006212044972926378,0.07586945593357086,90.45372772216797
1779474964049,PUCRF,8,0,34.3505744934082,0.0012125343782827258,0.023668520152568817,34.3505744934082
1779474972539,hAMuz,9,0,78.91535186767578,0.005859958939254284,0.06507225334644318,78.91535186767578
1779474981831,IdXJN,10,0,33.515037536621094,0.001199417281895876,0.02948632277548313,33.515037536621094
1779474988060,cm1gP,11,0,82.27915954589844,0.0053028385154902935,0.06960704177618027,82.27915954589844
1779474999463,AR7cf,12,0,33.80742263793945,0.001216996693983674,0.02975962683558464,33.80742263793945
1779475011552,Agkkm,13,0,61.00368118286133,0.003274506889283657,0.053183093667030334,61.00368118286133
1779475028922,K4kPe,14,0,25.673297882080078,0.000733032647985965,0.02149253338575363,25.673297882080078
1779475042712,hi4Hq,15,0,31.088001251220703,0.0010496689938008785,0.027157606557011604,31.088001251220703
1779475050871,ElX9H,16,0,27.8931884765625,0.0008633741526864469,0.02389245107769966,27.8931884765625
1779475059281,f7g8H,17,0,53.147056579589844,0.0028551951982080936,0.04602934792637825,53.147056579589844
1779475068274,A9zXu,18,0,40.470069885253906,0.00164730881806463,0.03575470671057701,40.470069885253906
1779475078721,QfHdA,19,0,73.84526062011719,0.004457444883882999,0.0632077157497406,73.84526062011719
1779475091786,m3U9z,20,0,24.462862014770508,0.0006450183573178947,0.019775578752160072,24.462862014770508
1779475104560,ARjrv,21,0,260.9652404785156,0.03761909529566765,0.1927768737077713,260.9652404785156
1779475117119,iaKJJ,22,0,27.605201721191406,0.0008504350553266704,0.02354770340025425,27.605201721191406
1779475134475,jFXJV,23,0,36.64777755737305,0.0008061160333454609,0.022963032126426697,36.64777755737305
