timestamp,trial_job_id,parameter_id,sequence,default_metric,mse,mae,mape
1778589097883,aSBY8,0,0,0.00040068451198749244,0.00040068451198749244,0.01587880589067936,29.04932403564453
1778589105727,A27fP,1,0,0.0002541288558859378,0.0002541288558859378,0.012743567116558552,28.75653076171875
1778589113813,OYHRO,2,0,0.0002875651407521218,0.0002875651407521218,0.013525341637432575,24.125526428222656
1778589124004,q6Lm0,3,0,0.00024184025824069977,0.00024184025824069977,0.012278794310986996,27.395545959472656
1778589131057,jE22T,4,0,0.000258753658272326,0.000258753658272326,0.01257992908358574,27.524892807006836
1778589148706,hPFhL,5,0,0.00035431876312941313,0.00035431876312941313,0.015046929940581322,26.906885147094727
1778589158265,bJfaC,6,0,0.0002578241110313684,0.0002578241110313684,0.01238879282027483,24.52608871459961
1778589185239,xaBJk,7,0,0.00026851531583815813,0.00026851531583815813,0.012727508321404457,26.891098022460938
1778589200395,To6fK,8,0,0.0022785384207963943,0.0022785384207963943,0.0432729534804821,76.20574951171875
1778589210073,Z5KRQ,9,0,0.00022364356846082956,0.00022364356846082956,0.011266556568443775,22.981996536254883
1778589225316,i2brs,10,0,0.0009418909903615713,0.0009418909903615713,0.027639569714665413,61.533172607421875
1778589233320,DRKlA,11,0,0.0003148207033518702,0.0003148207033518702,0.014183985069394112,32.140438079833984
1778589239857,SKHsJ,12,0,0.0028740086127072573,0.0028740086127072573,0.05163907632231712,93.37566375732422
1778589246410,F7xMT,13,0,0.0014021818060427904,0.0014021818060427904,0.03464534133672714,75.74034881591797
1778589253703,hKgiZ,14,0,0.000977236544713378,0.000977236544713378,0.027839845046401024,46.92988204956055
1778589258826,U1tM1,15,0,0.00021690769062843174,0.00021690769062843174,0.011341636069118977,23.596763610839844
1778589268316,VFDIa,16,0,0.00024028807820286602,0.00024028807820286602,0.01225857064127922,27.303728103637695
1778589282732,Kuaou,17,0,0.0002499582478776574,0.0002499582478776574,0.012335700914263725,27.420717239379883
1778589290684,gzxqm,18,0,0.0007050711428746581,0.0007050711428746581,0.023431695997714996,52.839778900146484
1778589299470,wfcC3,19,0,0.00027583091286942363,0.00027583091286942363,0.013417195528745651,30.513046264648438
1778589304435,RyfUV,20,0,0.0005529309273697436,0.0005529309273697436,0.020371882244944572,46.2872314453125
1778589311486,YLi11,21,0,0.0002849786833394319,0.0002849786833394319,0.013170703314244747,29.212688446044922
1778589318642,QDR3C,22,0,0.00026034892653115094,0.00026034892653115094,0.012885541655123234,29.128305435180664
1778589323735,lzxHS,23,0,0.00045830884482711554,0.00045830884482711554,0.01815241388976574,41.49553298950195
1778589329124,gu9LH,24,0,0.00184863549657166,0.00184863549657166,0.04051198065280914,71.5562973022461
1778589334694,rsAQc,25,0,0.00043533305870369077,0.00043533305870369077,0.017680086195468903,40.462074279785156
1778589342202,QNIXV,26,0,0.0002196029236074537,0.0002196029236074537,0.011599954217672348,24.98175811767578
1778589348747,bSma0,27,0,0.000435510475654155,0.000435510475654155,0.01754402182996273,40.00052261352539
1778589357961,R3phf,28,0,0.00021810639009345323,0.00021810639009345323,0.011491766199469566,23.83176040649414
1778589368473,nIXri,29,0,0.00028641786775551736,0.00028641786775551736,0.01371897105127573,31.254898071289062
1778589379908,rBftY,30,0,0.0002565424074418843,0.0002565424074418843,0.012494448572397232,27.657907485961914
