timestamp,trial_job_id,parameter_id,sequence,default_metric,mse,mae,mape
1778632557039,gz1Pu,0,0,0.00026736047584563494,0.00026736047584563494,0.012868033722043037,28.92327117919922
1778632569354,JVHxe,1,0,0.0007155664497986436,0.0007155664497986436,0.02366342954337597,53.27531814575195
1778632610882,qEmTs,2,0,0.00040665233973413706,0.00040665233973413706,0.01689177192747593,38.81511306762695
1778632620853,l5OMi,3,0,0.0005320452037267387,0.0005320452037267387,0.019745850935578346,44.96400833129883
1778632631861,n5NmP,4,0,0.00026646952028386295,0.00026646952028386295,0.012959249317646027,29.337684631347656
1778632637486,T5Qgn,5,0,0.0002913998032454401,0.0002913998032454401,0.013728151097893715,31.38182830810547
1778632642684,sSMuz,6,0,0.0006298786611296237,0.0006298786611296237,0.022026613354682922,49.810279846191406
1778632654208,ItqKN,7,0,0.0004030256241094321,0.0004030256241094321,0.016713358461856842,38.4240608215332
1778632666497,msoLQ,8,0,0.000541454239282757,0.000541454239282757,0.020175108686089516,45.875579833984375
1778632685276,PJHOV,9,0,0.0003342449781484902,0.0003342449781484902,0.014659252017736435,33.280582427978516
1778632724606,ZT3IS,10,0,0.00046908060903660953,0.00046908060903660953,0.017899297177791595,40.52907180786133
1778632749047,TFuoJ,11,0,0.0010414525168016553,0.0010414525168016553,0.029393868520855904,65.06977844238281
1778632762739,iqlSk,12,0,0.002722306177020073,0.002722306177020073,0.05014869198203087,90.45315551757812
1778632779414,D0RaK,13,0,0.00028266775188967586,0.00028266775188967586,0.013413209468126297,30.63616180419922
1778632923248,Dn3TA,14,0,0.00048800380318425596,0.00048800380318425596,0.01896941475570202,43.24867630004883
1778632932332,Lm6Yf,15,0,0.00036041354178451,0.00036041354178451,0.015207545831799507,34.765403747558594
1778632945227,h0KYS,16,0,0.00039627632941119373,0.00039627632941119373,0.016566935926675797,37.875022888183594
1778632965602,ZnzvL,17,0,0.0005490970797836781,0.0005490970797836781,0.019935673102736473,45.4758186340332
1778633010319,JNeiZ,18,0,0.00041450574644841254,0.00041450574644841254,0.01710902899503708,39.220176696777344
1778633021627,u6tfN,19,0,0.0005480151157826185,0.0005480151157826185,0.020341498777270317,46.22162628173828
1778633029570,WBN91,20,0,0.0004180766991339624,0.0004180766991339624,0.0172720979899168,39.457801818847656
1778633045864,urmJv,21,0,0.00030297733610495925,0.00030297733610495925,0.01401995774358511,31.951932907104492
1778633064662,okVuE,22,0,0.0002584700705483556,0.0002584700705483556,0.0126852598041296,28.489221572875977
1778633072796,HBGET,23,0,0.0007041290518827736,0.0007041290518827736,0.022902218624949455,38.687137603759766
1778633086384,IqBin,24,0,0.0008306123781949282,0.0008306123781949282,0.025217024609446526,42.09563064575195
1778633128264,xaOpF,25,0,0.0003150612465105951,0.0003150612465105951,0.014312691986560822,32.77484130859375
1778633143021,pTOdz,26,0,0.00036977979470975697,0.00036977979470975697,0.015975583344697952,36.69511413574219
1778633151212,AL3Gf,27,0,0.00030399116803891957,0.00030399116803891957,0.014082453213632107,32.238555908203125
1778633170769,rvZ9g,28,0,0.00024345595738850534,0.00024345595738850534,0.012130511924624443,26.670570373535156
1778633190384,grIkd,29,0,0.0003334763750899583,0.0003334763750899583,0.0148887038230896,34.16728591918945
1778633200411,UuH1w,30,0,0.00059842987684533,0.00059842987684533,0.02140032686293125,48.503318786621094
1778633213806,UZvUo,31,0,0.0006283773691393435,0.0006283773691393435,0.021768460050225258,49.16279602050781
1778633220157,hUDl9,32,0,0.00033663056092336774,0.00033663056092336774,0.014467431232333183,30.0748348236084
1778633234330,KO63e,33,0,0.0002910499752033502,0.0002910499752033502,0.013595007359981537,30.951072692871094
1778633287891,jXxlM,34,0,0.0002837996289599687,0.0002837996289599687,0.013558546081185341,30.8730411529541
1778633298842,QWsaA,35,0,0.00021691672736778855,0.00021691672736778855,0.011551025323569775,25.097341537475586
1778633309941,XoN6M,36,0,0.00022999188513495028,0.00022999188513495028,0.011981546878814697,26.55840492248535
1778633319310,XGDvs,37,0,0.0011659914162009954,0.0011659914162009954,0.03131285309791565,68.97113037109375
1778633343099,O4J17,38,0,0.001385442796163261,0.001385442796163261,0.034499362111091614,75.37268829345703
1778633357676,thUNg,39,0,0.000233332539210096,0.000233332539210096,0.012091959826648235,26.893943786621094
1778633372421,KNLsq,40,0,0.00022841682948637754,0.00022841682948637754,0.011934301815927029,26.404376983642578
1778633387348,h3Aeg,41,0,0.00032603752333670855,0.00032603752333670855,0.014805150218307972,33.9664192199707
1778633400098,zqwmM,42,0,0.005147361662238836,0.005147361662238836,0.07028475403785706,145.70761108398438
1778633415181,r2nF4,43,0,0.00026084238197654486,0.00026084238197654486,0.012725464068353176,23.037248611450195
1778633428148,Nog1s,44,0,0.0009592704591341317,0.0009592704591341317,0.028071610257029533,62.36164855957031
1778633439433,vmih8,45,0,0.001293426612392068,0.001293426612392068,0.03318234160542488,72.74468231201172
