Dataset,Method,Duration,Min_MAPE,Min_MAE,Min_MSE
ali_only,tpe,600s,33.165225982666016,0.015095858834683895,0.00034956808667629957
ali_only,tpe,900s,23.032520294189453,0.012720602564513683,0.00026067724684253335
ali_only,tpe,1200s,27.814434051513672,0.012938260100781918,0.00026163647999055684
ali_only,tpe,1500s,25.45132064819336,0.012976535432040691,0.00023984578729141504
ali_only,tpe,1800s,22.30260467529297,0.011126091703772545,0.00020864351245108992
ali_only,random,300s,45.6255111694336,0.031020337492227554,0.0009332536030560732
ali_only,random,600s,26.710981369018555,0.015760745853185654,0.0003772735653910786
ali_only,random,900s,22.690868377685547,0.012355017475783825,0.00024860771372914314
ali_only,random,1200s,23.1103515625,0.011146346107125282,0.00020742122433148324
ali_only,random,1500s,22.551074981689453,0.012198015116155148,0.0002437234652461484
ali_only,random,1800s,32.0749626159668,0.014239196665585041,0.00032389070838689804
ali_only,GridSearch,300s,57.49873352050781,0.05073839798569679,0.0028491360135376453
ali_only,GridSearch,600s,52.94332885742188,0.053477559238672256,0.0031483015045523643
ali_only,GridSearch,900s,41.57227325439453,0.0426354743540287,0.002099457662552595
ali_only,GridSearch,1200s,53.54405975341797,0.048718858510255814,0.0026547773741185665
ali_only,GridSearch,1500s,55.45653533935547,0.04969857633113861,0.002752208150923252
ali_only,GridSearch,1800s,54.49838256835938,0.04918808862566948,0.002698807744309306
ali_only,evolution,300s,33.09014129638672,0.015010626055300236,0.0003647938137874007
ali_only,evolution,600s,28.935222625732422,0.012905183248221874,0.0002637602447066456
ali_only,evolution,900s,32.725440979003906,0.014751063659787178,0.00031132096773944795
ali_only,evolution,1200s,22.282419204711914,0.011255311779677868,0.00021307510905899107
ali_only,evolution,1500s,25.656557083129883,0.01187267154455185,0.00022798428835812956
ali_only,evolution,1800s,22.264022827148438,0.01150458212941885,0.00022308774350676686
ali_only,anneal,300s,38.69597625732422,0.032454338133335114,0.0014300806000828743
ali_only,anneal,600s,22.569385528564453,0.01614014070481062,0.00029882039098069072
ali_only,anneal,900s,26.133813858032227,0.013730599544942379,0.0002986123727168888
ali_only,anneal,1200s,22.55804443359375,0.013536399242281914,0.0002196559071308002
ali_only,anneal,1500s,22.588623046875,0.013588303881883621,0.00021282954548951238
ali_only,anneal,1800s,22.208005905151367,0.013249444617331028,0.00020743485947605222
local_plus_mat,tpe,300s,25.17862319946289,0.011632224544882774,0.00023067330766934901
local_plus_mat,tpe,600s,24.434450149536133,0.011702327989041805,0.0002200494345743209
local_plus_mat,tpe,900s,23.037248611450195,0.011551025323569775,0.00021691672736778855
local_plus_mat,tpe,1200s,22.270732879638672,0.011252113617956638,0.0002131603832822293
local_plus_mat,tpe,1500s,22.205049514770508,0.011160659603774548,0.00020996184321120381
local_plus_mat,tpe,1800s,23.23712730407715,0.011411380022764206,0.0002202715550083667
local_plus_mat,random,300s,35.68971252441406,0.01550745964050293,0.00035604657023213804
local_plus_mat,random,600s,28.541566848754883,0.012698574922978878,0.00026062026154249907
local_plus_mat,random,900s,22.727619171142578,0.011445579119026661,0.00022240914404392242
local_plus_mat,random,1200s,23.266218185424805,0.011820281855762005,0.00023251926177181304
local_plus_mat,random,1500s,22.193300247192383,0.011263148859143257,0.00021867806208319962
local_plus_mat,random,1800s,22.290220260620117,0.011401656083762646,0.00021817807282786816
local_plus_mat,GridSearch,300s,26.886192321777344,0.013026543892920017,0.000271861586952582
local_plus_mat,GridSearch,600s,25.409961700439453,0.01262381300330162,0.00025512807769700885
local_plus_mat,GridSearch,900s,26.200654983520508,0.012549814768135548,0.00025413327966816723
local_plus_mat,GridSearch,1200s,25.14947509765625,0.012459185905754566,0.00024995283456519246
local_plus_mat,GridSearch,1500s,25.616376876831055,0.01246676966547966,0.0002512259525246918
local_plus_mat,GridSearch,1800s,25.921926498413086,0.012314071878790855,0.00024786413996480405
local_plus_mat,evolution,300s,26.935993194580078,0.012099726125597954,0.00024054474488366395
local_plus_mat,evolution,600s,24.95962142944336,0.01154346950352192,0.0002180888841394335
local_plus_mat,evolution,900s,23.078962326049805,0.011252584867179394,0.00021209348051343113
local_plus_mat,evolution,1200s,22.684606552124023,0.011160207912325859,0.00021095891133882105
local_plus_mat,evolution,1500s,24.51361656188965,0.011488176882266998,0.0002203711192123592
local_plus_mat,evolution,1800s,23.672321319580078,0.011340915225446224,0.0002230944810435176
local_plus_mat,anneal,300s,30.245311737060547,0.013285946100950241,0.0002815242623910308
local_plus_mat,anneal,600s,25.330236434936523,0.012501738965511322,0.00024467555340379477
local_plus_mat,anneal,900s,22.652694702148438,0.011132392100989819,0.00020832203153986484
local_plus_mat,anneal,1200s,22.721654891967773,0.011250275187194347,0.00021282228408381343
local_plus_mat,anneal,1500s,23.181751251220703,0.011229954659938812,0.00021060535800643265
local_plus_mat,anneal,1800s,25.281757354736328,0.012194858863949776,0.0002402072277618572
local_plus_ali,tpe,300s,30.56405258178711,0.014833889901638031,0.0003710106830112636
local_plus_ali,tpe,600s,24.681411743164062,0.01153422612696886,0.00022228881425689906
local_plus_ali,tpe,900s,25.524919509887695,0.012122157961130142,0.00024107040371745825
local_plus_ali,tpe,1200s,22.932628631591797,0.011132393032312393,0.00020749575924128294
local_plus_ali,tpe,1500s,23.9130802154541,0.011588380672037601,0.0002174006076529622
local_plus_ali,tpe,1800s,23.489351272583008,0.011502775363624096,0.00021900393767282367
local_plus_ali,random,300s,31.592988967895508,0.01447034440934658,0.0003286964783910662
local_plus_ali,random,600s,34.901771545410156,0.015192327089607716,0.0003436141705606133
local_plus_ali,random,900s,22.235578536987305,0.011340576224029064,0.00021681947691831738
local_plus_ali,random,1200s,23.489524841308594,0.011507350951433182,0.00022581141092814505
local_plus_ali,random,1500s,22.907461166381836,0.011129961349070072,0.00020753240096382797
local_plus_ali,random,1800s,23.1152400970459,0.01133961696177721,0.00021016037499066442
local_plus_ali,GridSearch,300s,36.39363479614258,0.016337929293513298,0.00041385277290828526
local_plus_ali,GridSearch,600s,35.49428176879883,0.01597675122320652,0.00039626742363907397
local_plus_ali,GridSearch,900s,34.48270797729492,0.015505261719226837,0.0003798961406573653
local_plus_ali,GridSearch,1200s,35.39769744873047,0.016109123826026917,0.0003998139873147011
local_plus_ali,GridSearch,1500s,37.452396392822266,0.016822433099150658,0.0004326964553911239
local_plus_ali,GridSearch,1800s,34.404510498046875,0.01562797836959362,0.00038343179039657116
local_plus_ali,evolution,300s,27.420982360839844,0.013135378248989582,0.0002796425251290202
local_plus_ali,evolution,600s,22.950040817260742,0.011507359333336353,0.00022522419749293476
local_plus_ali,evolution,900s,22.322643280029297,0.01160514634102583,0.00022522042854689062
local_plus_ali,evolution,1200s,22.6387882232666,0.011612199246883392,0.00021648919209837914
local_plus_ali,evolution,1500s,22.23953628540039,0.011291302740573883,0.0002178005815949291
local_plus_ali,evolution,1800s,22.905424118041992,0.011277668178081512,0.00021644268417730927
local_plus_ali,anneal,300s,23.802715301513672,0.011336147785186768,0.00021291885059326887
local_plus_ali,anneal,600s,23.493305206298828,0.012454369105398655,0.00026518694357946515
local_plus_ali,anneal,900s,22.15448760986328,0.01128331571817398,0.00021522474708035588
local_plus_ali,anneal,1200s,22.6361141204834,0.011135262437164783,0.0002084350708173588
local_plus_ali,anneal,1500s,22.056167602539062,0.01135135255753994,0.00021177651069592685
local_plus_ali,anneal,1800s,23.01660919189453,0.011285897344350815,0.00020877350470982492
