timestamp,trial_job_id,parameter_id,sequence,default_metric,mse,mae,mape
1779386096302,bIYI4,0,0,54.96147537231445,0.02614300698041916,0.12584926187992096,54.96147537231445
1779386146065,aSHwM,1,0,29.881128311157227,0.011901075020432472,0.0655553787946701,29.881128311157227
1779386166893,doU1N,2,0,33.86650466918945,0.01599184423685074,0.08036388456821442,33.86650466918945
1779386183224,oEN10,3,0,30.76455307006836,0.009243191219866276,0.06032147258520126,30.76455307006836
1779386202139,KaNpP,4,0,34.305206298828125,0.012822573073208332,0.07586769759654999,34.305206298828125
1779386243675,a3lPM,5,0,31.265892028808594,0.012951035052537918,0.07010231167078018,31.265892028808594
1779386254860,mY1LB,6,0,28.366804122924805,0.011619762517511845,0.061319541186094284,28.366804122924805
1779386308774,XYN7T,7,0,32.53724670410156,0.014432051219046116,0.07529324293136597,32.53724670410156
1779386320209,NzdQq,8,0,47.50288391113281,0.02201760560274124,0.1104157567024231,47.50288391113281
1779386347247,LYMxM,9,0,31.849201202392578,0.012407511472702026,0.07131452858448029,31.849201202392578
1779386374646,Gn0z9,10,0,34.930267333984375,0.01065896824002266,0.06936367601156235,34.930267333984375
1779386444569,aZSHf,11,0,26.859119415283203,0.010040790773928165,0.056063856929540634,26.859119415283203
1779386455891,cuU5v,12,0,43.83370590209961,0.018873481079936028,0.09963127970695496,43.83370590209961
1779386508860,oV7aO,13,0,33.71331024169922,0.012068936601281166,0.07014178484678268,33.71331024169922
1779386525503,hjSfS,14,0,40.917015075683594,0.01895270310342312,0.0963190570473671,40.917015075683594
1779386564055,spMKS,15,0,37.118553161621094,0.014501821249723434,0.08345767110586166,37.118553161621094
1779386584595,y8fRu,16,0,40.803993225097656,0.015180693008005619,0.09005828201770782,40.803993225097656
1779386605675,j0Axc,17,0,27.63116455078125,0.011901426129043102,0.061477180570364,27.63116455078125
1779386628813,ufmWi,18,0,63.09987258911133,0.030530987307429314,0.1415918916463852,63.09987258911133
1779386638425,exonf,19,0,30.84502410888672,0.011213719844818115,0.0662078782916069,30.84502410888672
1779386654191,f69yD,20,0,33.43006896972656,0.010896023362874985,0.06897494196891785,33.43006896972656
1779386667228,CaKas,21,0,60.62126159667969,0.015672622248530388,0.10208999365568161,60.62126159667969
1779386688576,dTStb,22,0,29.9997615814209,0.013339611701667309,0.06922337412834167,29.9997615814209
1779386710582,CO8kk,23,0,31.352888107299805,0.01168616209179163,0.06899408996105194,31.352888107299805
