timestamp,trial_job_id,parameter_id,sequence,default_metric,mse,mae,mape
1779390848170,zVWPL,0,0,41.41301727294922,0.01788126304745674,0.09616855531930923,41.41301727294922
1779390862488,xC9zy,1,0,43.839595794677734,0.019493892788887024,0.10191366076469421,43.839595794677734
1779390878285,N4baE,2,0,42.59955978393555,0.01867864839732647,0.0990210473537445,42.59955978393555
1779390893337,Q2LbQ,3,0,42.533809661865234,0.01857188530266285,0.09879684448242188,42.533809661865234
1779390908697,ax3JH,4,0,39.290306091308594,0.016601627692580223,0.09101514518260956,39.290306091308594
1779390934870,R02vg,5,0,40.759178161621094,0.017560018226504326,0.09469356387853622,40.759178161621094
1779390949507,gLjiP,6,0,39.392425537109375,0.01668768934905529,0.09136876463890076,39.392425537109375
1779390962748,B24Zr,7,0,39.365394592285156,0.01667160540819168,0.09126690775156021,39.365394592285156
1779390975791,gOIHo,8,0,38.44907760620117,0.01564510352909565,0.08849930018186569,38.44907760620117
1779390987056,eCoJs,9,0,41.113426208496094,0.017531925812363625,0.09526347368955612,41.113426208496094
1779391000216,mAL3n,10,0,43.182674407958984,0.019021950662136078,0.10035435855388641,43.182674407958984
1779391012198,CBq2D,11,0,40.140296936035156,0.016737638041377068,0.09274234622716904,40.140296936035156
1779391036563,udZ23,12,0,40.213470458984375,0.017089663073420525,0.09324829280376434,40.213470458984375
1779391053080,uLvsD,13,0,37.789093017578125,0.015149532817304134,0.08673615753650665,37.789093017578125
1779391065893,zhnLO,14,0,37.654239654541016,0.015139708295464516,0.08640439808368683,37.654239654541016
1779391081286,t8NeS,15,0,38.49520492553711,0.01541360653936863,0.08824233710765839,38.49520492553711
1779391095244,hblxR,16,0,37.855979919433594,0.01582746021449566,0.08763826638460159,37.855979919433594
1779391115626,jQmf2,17,0,37.629486083984375,0.015285581350326538,0.0865304246544838,37.629486083984375
1779391145922,wvU3K,18,0,37.398990631103516,0.014798201620578766,0.08563768118619919,37.398990631103516
1779391164872,ObkxK,19,0,37.69560623168945,0.015450332313776016,0.08692289143800735,37.69560623168945
1779391183975,bhI5h,20,0,38.42112731933594,0.015584904700517654,0.08823218941688538,38.42112731933594
1779391203140,zQUG2,21,0,40.68032455444336,0.017091887071728706,0.09401320666074753,40.68032455444336
1779391236841,LsE8y,22,0,38.090904235839844,0.015879817306995392,0.08812408149242401,38.090904235839844
1779391284529,y6aqI,23,0,38.301605224609375,0.016169575974345207,0.08874807506799698,38.301605224609375
