timestamp,trial_job_id,parameter_id,sequence,default_metric,mse,mae,mape
1779392989661,YSL5O,0,0,27.583580017089844,0.012904579751193523,0.06371909379959106,27.583580017089844
1779393001285,LVB22,1,0,27.913599014282227,0.008974842727184296,0.05541947856545448,27.913599014282227
1779393080121,thetd,2,0,25.440998077392578,0.011032524518668652,0.05447540804743767,25.440998077392578
1779393132192,otYpZ,3,0,99.7340316772461,0.0534808486700058,0.20731844007968903,99.7340316772461
1779393144639,s9BKb,4,0,98.5106430053711,0.052577268332242966,0.20512764155864716,98.5106430053711
1779393159979,FPCAj,5,0,92.65656280517578,0.03427025303244591,0.15769031643867493,92.65656280517578
1779393172206,zs9Ng,6,0,81.2894515991211,0.040876604616642,0.1742890477180481,81.2894515991211
1779393185043,sPhXv,7,0,30.83832359313965,0.014203500002622604,0.0725756585597992,30.83832359313965
1779393196197,ykvGo,8,0,412.63616943359375,0.6015836596488953,0.7681980133056641,412.63616943359375
1779393207225,PFiR7,9,0,78.49348449707031,0.039839185774326324,0.15016144514083862,78.49348449707031
1779393244793,ybQax,10,0,38.35563659667969,0.01113092340528965,0.06759752333164215,38.35563659667969
1779393258011,SwHz9,11,0,87.81791687011719,0.04508841037750244,0.18597978353500366,87.81791687011719
1779393267656,X3EJv,12,0,27.443994522094727,0.01050369068980217,0.05486642196774483,27.443994522094727
1779393299563,OzYQV,13,0,25.543500900268555,0.01138271950185299,0.05586683377623558,25.543500900268555
1779393319005,JKWCs,14,0,55.689117431640625,0.02563309110701084,0.12642964720726013,55.689117431640625
1779393347883,Bt6ti,15,0,27.733427047729492,0.012470644898712635,0.05953416973352432,27.733427047729492
1779393396843,Oklkn,16,0,25.159502029418945,0.01146368496119976,0.05498567968606949,25.159502029418945
1779393405701,z3jSR,17,0,249.85890197753906,0.2420511692762375,0.47756361961364746,249.85890197753906
1779393435617,bZ70g,18,0,45.26716232299805,0.02101520262658596,0.10566554218530655,45.26716232299805
1779393450463,Chqri,19,0,25.26850128173828,0.011567295528948307,0.055587850511074066,25.26850128173828
1779393466316,RxMLq,20,0,26.013463973999023,0.010741111822426319,0.05268769711256027,26.013463973999023
1779393479277,EgrOY,21,0,25.182992935180664,0.011485573835670948,0.05511540547013283,25.182992935180664
1779393499965,AuJec,22,0,25.02676773071289,0.01116272248327732,0.05342153459787369,25.02676773071289
1779393539065,UUMQd,23,0,25.539121627807617,0.011788301169872284,0.056883227080106735,25.539121627807617
