timestamp,trial_job_id,parameter_id,sequence,default_metric,mse,mae,mape
1779387613386,r4eCb,0,0,38.2453727722168,0.015939336270093918,0.08852074295282364,38.2453727722168
1779387631082,cK0Uq,1,0,37.7556037902832,0.015522624365985394,0.0871681198477745,37.7556037902832
1779387642621,ZvNIU,2,0,39.49931716918945,0.016661671921610832,0.0915227010846138,39.49931716918945
1779387656327,Hnd8J,3,0,38.77877426147461,0.016208665445446968,0.08978360891342163,38.77877426147461
1779387670150,He53r,4,0,37.26774978637695,0.015414506196975708,0.08616474270820618,37.26774978637695
1779387681451,yDo2Q,5,0,37.20551300048828,0.014908572658896446,0.08543740212917328,37.20551300048828
1779387691494,GQuDY,6,0,37.18960952758789,0.015024499036371708,0.08552926033735275,37.18960952758789
1779387704173,xblFm,7,0,38.159461975097656,0.016062496230006218,0.08850239962339401,38.159461975097656
1779387717687,Ld8aQ,8,0,41.433082580566406,0.018369298428297043,0.09665413945913315,41.433082580566406
1779387728037,qb6QA,9,0,37.520015716552734,0.01537434570491314,0.08655540645122528,37.520015716552734
1779387739620,bogOM,10,0,36.94517517089844,0.014646663330495358,0.08465705066919327,36.94517517089844
1779387752052,dLXzQ,11,0,39.088035583496094,0.016641104593873024,0.0908031165599823,39.088035583496094
1779387769294,JD0yP,12,0,36.977760314941406,0.014499586075544357,0.084540955722332,36.977760314941406
1779387791752,VKQL6,13,0,38.085086822509766,0.015174166299402714,0.08734031766653061,38.085086822509766
1779387812279,NiLMM,14,0,37.718406677246094,0.014835384674370289,0.08624520897865295,37.718406677246094
1779387827601,gAhiA,15,0,35.12784194946289,0.013364201411604881,0.07964278012514114,35.12784194946289
1779387845227,m7bL2,16,0,34.3823356628418,0.013352755457162857,0.078262098133564,34.3823356628418
1779387860192,i8Sby,17,0,36.17692184448242,0.014185539446771145,0.08266476541757584,36.17692184448242
1779387874503,WbunQ,18,0,36.6053352355957,0.01422856468707323,0.08351187407970428,36.6053352355957
1779387896336,xHYef,19,0,35.2095947265625,0.013791453093290329,0.08039843291044235,35.2095947265625
1779387910343,oTHIL,20,0,37.90583801269531,0.014805909246206284,0.08652812242507935,37.90583801269531
1779387927023,yfKBS,21,0,38.45973587036133,0.015396464616060257,0.08826074004173279,38.45973587036133
1779387942146,HiMrp,22,0,34.108551025390625,0.012980751693248749,0.07717107236385345,34.108551025390625
1779387964186,WGF5T,23,0,34.916343688964844,0.013121452182531357,0.0788857638835907,34.916343688964844
